Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,BWH,BWD,BWA,IWH,IWD,IWA,,,
E0,17-12-2016,West Ham,Hull,1,0,H,0,0,D,L Mason,18,16,6,5,13,9,10,6,2,4,0,0,1.65,4.1,5,1.65,3.8,5.3,1.71,3.85,5.64
E0,18-12-2016,Bournemouth,Southampton,1,3,A,1,1,D,M Clattenburg,10,14,5,8,6,12,7,4,0,2,0,0,2.85,3.25,2.55,2.65,3.3,2.65,2.97,3.26,2.65
E0,18-12-2016,Man City,Arsenal,2,1,H,0,1,A,M Atkinson,14,6,5,1,9,13,8,1,4,2,0,0,2.15,3.6,3.5,2.2,3.35,3.3,2.26,3.5,3.41
E0,18-12-2016,Tottenham,Burnley,2,1,H,1,1,D,K Friend,30,5,9,2,10,11,11,2,1,2,0,0,1.2,7,13,1.25,6,11,1.23,7.1,15.45
E0,19-12-2016,Everton,Liverpool,0,1,A,0,0,D,M Dean,6,11,1,4,13,9,1,6,3,1,0,0,4.1,3.6,1.9,3.8,3.4,2,3.99,3.4,2.1
E0,26-12-2016,Arsenal,West Brom,1,0,H,0,0,D,N Swarbrick,26,3,11,1,11,7,6,5,2,1,0,0,1.3,5,10,1.33,5.3,8.7,1.35,5.55,10.25
E0,26-12-2016,Burnley,Middlesbrough,1,0,H,0,0,D,C Pawson,6,8,4,2,17,18,7,3,6,5,0,0,2.85,3.1,2.55,2.75,3.2,2.65,2.97,3.18,2.71
E0,26-12-2016,Chelsea,Bournemouth,3,0,H,1,0,H,M Jones,14,7,4,3,13,14,5,5,1,1,0,0,1.36,4.6,8.25,1.35,5.3,8,1.38,5.05,10.4
E0,26-12-2016,Hull,Man City,0,3,A,0,0,D,R Madley,10,16,3,6,11,14,4,7,1,0,0,0,8.5,5,1.33,9.5,5.5,1.3,9.6,5.05,1.39
E0,26-12-2016,Leicester,Everton,0,2,A,0,0,D,S Attwell,7,8,2,3,14,7,3,4,3,0,0,0,2.4,3.3,2.85,2.3,3.3,3.15,2.7,3.28,2.9
E0,26-12-2016,Man United,Sunderland,3,1,H,1,0,H,M Atkinson,26,7,9,4,6,9,5,5,1,1,0,0,1.22,6.25,11.5,1.22,6.2,13.5,1.21,7.65,16
E0,26-12-2016,Swansea,West Ham,1,4,A,0,1,A,A Marriner,14,14,7,7,10,12,8,4,0,0,0,0,2.6,3.2,2.7,2.6,3.25,2.75,2.44,3.46,3.11
E0,26-12-2016,Watford,Crystal Palace,1,1,D,0,1,A,M Clattenburg,9,10,3,4,18,17,7,3,2,4,0,0,2.4,3.2,2.9,2.3,3.3,3.15,2.47,3.26,3.24
E0,27-12-2016,Liverpool,Stoke,4,1,H,2,1,H,M Oliver,20,6,6,2,9,6,8,2,0,1,0,0,1.3,5.25,9,1.3,5.5,9.5,1.34,5.75,10
E0,28-12-2016,Southampton,Tottenham,1,4,A,1,1,D,M Dean,9,17,2,5,7,16,2,10,1,4,1,0,2.75,3.2,2.55,2.85,3.3,2.5,3.11,3.2,2.59
E0,30-12-2016,Hull,Everton,2,2,D,1,1,D,J Moss,13,20,4,7,10,13,5,5,2,2,0,0,4.25,3.5,1.95,4.1,3.5,1.9,4.05,3.41,2.08
E0,31-12-2016,Burnley,Sunderland,4,1,H,1,0,H,G Scott,16,11,6,3,10,8,6,2,1,1,0,0,2.35,3.2,3.2,2.4,3.3,2.95,2.33,3.36,3.41
E0,31-12-2016,Chelsea,Stoke,4,2,H,1,0,H,R Madley,18,5,7,2,12,10,8,3,3,2,0,0,1.26,5.75,11.5,1.27,5.8,10.5,1.25,6.85,13
E0,31-12-2016,Leicester,West Ham,1,0,H,1,0,H,A Taylor,12,25,4,5,11,8,7,7,5,3,0,0,2.05,3.5,3.6,2.1,3.4,3.5,2.11,3.44,3.91
E0,31-12-2016,Liverpool,Man City,1,0,H,1,0,H,C Pawson,5,9,1,2,12,12,4,6,2,1,0,0,2.3,3.5,3,2.4,3.3,2.95,2.48,3.51,3.01
E0,31-12-2016,Man United,Middlesbrough,2,1,H,0,0,D,L Mason,32,9,12,2,9,14,12,2,1,1,0,0,1.25,5.5,14.5,1.27,5.8,10.5,1.26,6.3,14.75
E0,31-12-2016,Southampton,West Brom,1,2,A,1,1,D,M Jones,10,7,1,3,13,17,8,3,1,3,1,0,1.75,3.5,5.25,1.7,3.7,5,1.69,3.8,6.05
E0,31-12-2016,Swansea,Bournemouth,0,3,A,0,2,A,K Friend,14,11,5,6,14,9,4,3,2,0,0,0,2.75,3.4,2.55,2.65,3.3,2.65,2.75,3.41,2.75
E0,08-08-2015,Bournemouth,Aston Villa,0,1,A,0,0,D,M Clattenburg,11,7,2,3,13,13,6,3,3,4,0,0,2,3.3,3.7,2.1,3.3,3.3,1.82,3.88,4.7
E0,08-08-2015,Chelsea,Swansea,2,2,D,2,1,H,M Oliver,11,18,3,10,15,16,4,8,1,3,1,0,1.4,4.75,9,1.33,4.8,8.3,1.37,5.04,10.88
E0,08-08-2015,Everton,Watford,2,2,D,0,1,A,M Jones,10,11,5,5,7,13,8,2,1,2,0,0,1.7,3.5,5,1.7,3.6,4.7,1.75,3.76,5.44
E0,08-08-2015,Leicester,Sunderland,4,2,H,3,0,H,L Mason,19,10,8,5,13,17,6,3,2,4,0,0,2,3.3,3.75,2,3.3,3.6,1.79,3.74,5.1
E0,08-08-2015,Man United,Tottenham,1,0,H,1,0,H,J Moss,9,9,1,4,12,12,1,2,2,3,0,0,1.65,4,5.5,1.65,3.6,5.1,1.64,4.07,6.04
E0,08-08-2015,Norwich,Crystal Palace,1,3,A,0,1,A,S Hooper,17,11,6,7,14,20,1,4,1,0,0,0,2.6,3.2,2.7,2.4,3.2,2.85,2.46,3.39,3.14
E0,09-08-2015,Arsenal,West Ham,0,2,A,0,1,A,M Atkinson,22,8,6,4,12,9,5,4,1,3,0,0,1.28,5.75,10.5,1.33,4.8,8.3,1.24,6.75,15
E0,09-08-2015,Newcastle,Southampton,2,2,D,1,1,D,C Pawson,9,15,4,5,9,12,6,6,2,4,0,0,2.8,3.1,2.75,2.65,3.3,2.5,3.09,3.28,2.55
E0,09-08-2015,Stoke,Liverpool,0,1,A,0,0,D,A Taylor,7,8,1,3,9,16,3,5,2,4,0,0,3.2,3.4,2.3,2.9,3.3,2.3,3.89,3.51,2.09
E0,10-08-2015,West Brom,Man City,0,3,A,0,2,A,M Dean,9,19,2,7,12,9,6,6,4,1,0,0,4.75,4,1.65,5.1,3.6,1.65,6.46,4.08,1.61
E0,14-08-2015,Aston Villa,Man United,0,1,A,0,1,A,M Dean,5,9,1,2,14,10,3,5,2,2,0,0,5,3.75,1.75,5,3.6,1.67,5.06,3.76,1.8
E0,15-08-2015,Southampton,Everton,0,3,A,0,2,A,M Oliver,17,10,4,4,11,10,9,9,4,2,0,0,1.95,3.5,4.1,2.1,3.2,3.4,2.03,3.54,4.08
E0,15-08-2015,Sunderland,Norwich,1,3,A,0,2,A,K Friend,6,19,2,6,7,7,6,6,1,2,0,0,2.5,3.1,3.2,2.3,3.3,2.9,2.86,3.39,2.66
E0,15-08-2015,Swansea,Newcastle,2,0,H,1,0,H,M Jones,19,4,6,2,11,8,4,4,2,1,0,1,1.95,3.5,3.7,1.9,3.45,3.8,1.85,3.86,4.49
E0,15-08-2015,Tottenham,Stoke,2,2,D,2,0,H,R Madley,13,16,7,7,15,11,4,3,2,2,0,0,1.8,3.7,4.1,1.7,3.6,4.7,1.74,3.76,5.55
E0,15-08-2015,Watford,West Brom,0,0,D,0,0,D,P Tierney,16,6,5,0,13,10,2,4,1,2,0,0,2.3,3.2,3.1,2.4,3.2,2.85,2.09,3.62,3.76
E0,15-08-2015,West Ham,Leicester,1,2,A,0,2,A,A Taylor,10,11,3,6,11,12,8,4,1,3,1,0,2.25,3.2,3.5,2.2,3.3,3.1,2.38,3.54,3.15
E0,16-08-2015,Crystal Palace,Arsenal,1,2,A,1,1,D,L Mason,11,20,4,7,14,12,6,6,1,1,0,0,5,3.75,1.75,4.7,3.6,1.7,5.4,4.08,1.69
E0,16-08-2015,Man City,Chelsea,3,0,H,1,0,H,M Atkinson,18,10,8,3,19,13,5,1,4,2,0,0,2.1,3.4,3.7,2.1,3.3,3.3,2.01,3.69,3.97
E0,17-08-2015,Liverpool,Bournemouth,1,0,H,1,0,H,C Pawson,18,13,2,2,11,18,6,8,1,4,0,0,1.48,4.75,7.25,1.4,4.4,7.3,1.54,4.37,7.07
E0,22-08-2015,Crystal Palace,Aston Villa,2,1,H,0,0,D,K Stroud,16,11,6,2,12,15,6,4,3,3,0,0,1.85,3.5,4.1,1.9,3.4,3.9,1.81,3.79,4.93
E0,22-08-2015,Leicester,Tottenham,1,1,D,0,0,D,M Atkinson,13,19,2,6,7,14,2,7,1,4,0,0,2.65,3.3,2.65,2.6,3.2,2.6,2.61,3.5,2.85
E0,22-08-2015,Man United,Newcastle,0,0,D,0,0,D,C Pawson,20,7,8,0,15,11,11,5,2,2,0,0,1.36,5,9.25,1.35,4.8,7.6,1.34,5.44,11.12
E0,22-08-2015,Norwich,Stoke,1,1,D,1,1,D,M Dean,21,6,7,1,16,5,9,0,4,1,0,0,2.35,3.2,3,2.4,3.2,2.85,2.15,3.42,3.82
E0,22-08-2015,Sunderland,Swansea,1,1,D,0,1,A,N Swarbrick,10,20,2,9,16,9,3,4,4,2,0,0,3.5,3.25,2.1,3.3,3.3,2.1,3.91,3.55,2.07
E0,22-08-2015,West Ham,Bournemouth,3,4,A,0,2,A,J Moss,10,15,4,7,8,11,5,4,0,0,1,0,2.35,3.4,3.1,2.2,3.2,3.2,2.64,3.51,2.81
E0,23-08-2015,Everton,Man City,0,2,A,0,0,D,A Taylor,10,16,1,9,5,7,8,7,0,3,0,0,4.4,3.75,1.73,4.7,3.6,1.7,5.47,4.1,1.68
E0,23-08-2015,Watford,Southampton,0,0,D,0,0,D,A Marriner,13,14,0,5,10,11,5,2,0,2,0,0,2.65,3.25,2.6,2.6,3.2,2.6,2.76,3.34,2.79
E0,23-08-2015,West Brom,Chelsea,2,3,A,1,3,A,M Clattenburg,15,15,6,5,9,12,8,7,2,1,0,1,5.25,3.8,1.62,5.1,3.6,1.65,7.25,4.12,1.56
E0,24-08-2015,Arsenal,Liverpool,0,0,D,0,0,D,M Oliver,19,15,5,8,2,13,7,8,1,4,0,0,1.75,3.75,5,1.8,3.5,4.2,1.8,4.05,4.6
E0,29-08-2015,Aston Villa,Sunderland,2,2,D,2,1,H,R Madley,21,7,6,3,10,14,5,4,2,1,0,0,1.91,3.6,4.4,1.9,3.45,3.8,2.12,3.31,4.07
E0,29-08-2015,Bournemouth,Leicester,1,1,D,1,0,H,N Swarbrick,5,4,2,2,9,19,4,4,2,4,0,0,2.2,3.3,3.2,2.2,3.2,3.2,2.06,3.65,3.82
E0,29-08-2015,Chelsea,Crystal Palace,1,2,A,0,0,D,C Pawson,26,13,9,6,9,15,7,7,1,1,0,0,1.36,4.75,7.75,1.33,4.8,8.3,1.37,5.1,10.31
E0,29-08-2015,Liverpool,West Ham,0,3,A,0,2,A,K Friend,13,12,1,5,17,11,5,7,3,1,1,1,1.36,5,7.25,1.4,4.4,7.3,1.37,5.28,9.74
E0,29-08-2015,Man City,Watford,2,0,H,0,0,D,M Clattenburg,18,7,5,0,9,12,9,3,1,2,0,0,1.2,7,10.5,1.2,5.8,13,1.22,7.05,16.5
E0,29-08-2015,Newcastle,Arsenal,0,1,A,0,0,D,A Marriner,1,22,0,9,15,8,0,9,6,1,1,0,5.5,3.75,1.62,5,3.9,1.6,5.81,4.48,1.6
E0,29-08-2015,Stoke,West Brom,0,1,A,0,1,A,M Oliver,13,15,5,5,4,9,6,5,1,4,2,0,1.95,3.3,4,2,3.3,3.6,2.16,3.27,3.98
E0,29-08-2015,Tottenham,Everton,0,0,D,0,0,D,M Jones,20,8,6,3,20,9,6,2,4,1,0,0,1.95,3.4,3.75,2,3.3,3.6,2.1,3.55,3.81
E0,30-08-2015,Southampton,Norwich,3,0,H,1,0,H,J Moss,23,6,8,1,4,12,6,4,0,0,0,1,2.05,3.4,3.5,1.9,3.45,3.8,2.11,3.4,3.95
E0,30-08-2015,Swansea,Man United,2,1,H,0,0,D,M Atkinson,9,11,4,4,6,15,0,1,2,2,0,0,3.2,3.2,2.25,3.2,3.2,2.2,3.82,3.41,2.15
E0,12-09-2015,Arsenal,Stoke,2,0,H,1,0,H,J Moss,29,9,12,4,6,13,13,1,1,1,0,0,1.3,5.5,9.75,1.3,5,9,1.3,6.3,11
E0,12-09-2015,Crystal Palace,Man City,0,1,A,0,0,D,M Jones,10,21,2,7,13,13,4,4,2,3,0,0,5.25,3.9,1.67,5.4,3.7,1.6,4.95,3.89,1.78
E0,12-09-2015,Everton,Chelsea,3,1,H,2,1,H,A Marriner,14,15,9,2,12,12,7,14,2,2,0,0,3.75,3.5,2,3.6,3.3,2,3.56,3.51,2.2
E0,12-09-2015,Man United,Liverpool,3,1,H,0,0,D,M Oliver,9,8,3,4,6,11,4,4,1,2,0,0,2,3.2,4.33,1.85,3.45,4,1.94,3.41,4.7
E0,12-09-2015,Norwich,Bournemouth,3,1,H,1,0,H,M Atkinson,12,7,4,2,10,11,4,4,2,3,0,0,2.4,3.4,2.75,2.3,3.3,2.9,2.42,3.48,3.13
E0,12-09-2015,Watford,Swansea,1,0,H,0,0,D,R Madley,17,8,6,3,11,14,1,3,1,1,1,0,2.7,3.2,2.7,2.6,3.2,2.6,2.62,3.39,2.92
E0,12-09-2015,West Brom,Southampton,0,0,D,0,0,D,S Attwell,8,14,1,4,5,5,4,5,1,0,0,0,2.8,3.2,2.5,2.65,3.3,2.5,3.25,3.38,2.4
E0,13-09-2015,Leicester,Aston Villa,3,2,H,0,1,A,M Dean,21,11,6,4,8,13,4,5,2,1,0,0,1.91,3.4,4,1.85,3.45,4,1.88,3.78,4.47
E0,13-09-2015,Sunderland,Tottenham,0,1,A,0,0,D,C Pawson,12,15,2,4,11,12,6,8,2,1,0,0,3.75,3.4,1.95,3.6,3.3,2,4.26,3.69,1.94
E0,14-09-2015,West Ham,Newcastle,2,0,H,1,0,H,A Taylor,17,14,3,4,8,11,6,7,0,2,0,0,2.25,3.4,3,2.1,3.3,3.3,2.09,3.63,3.77
E0,19-09-2015,Aston Villa,West Brom,0,1,A,0,1,A,M Atkinson,13,11,3,6,10,11,2,7,2,3,0,0,2.3,3.1,3.25,2.3,3.2,3,2.4,3.18,3.46
E0,19-09-2015,Bournemouth,Sunderland,2,0,H,2,0,H,K Friend,15,9,5,2,14,15,7,3,2,4,0,1,1.72,3.7,4.6,1.75,3.5,4.5,1.57,4.75,5.75
E0,19-09-2015,Chelsea,Arsenal,2,0,H,0,0,D,M Dean,22,9,7,2,12,11,5,5,3,1,0,2,2.4,3.5,3,2.3,3.2,3,2.65,3.46,2.82
E0,19-09-2015,Man City,West Ham,1,2,A,1,2,A,R Madley,27,6,8,3,10,7,16,3,1,2,0,0,1.28,6,10.5,1.25,5.5,10.3,1.29,6.2,11.5
E0,19-09-2015,Newcastle,Watford,1,2,A,0,2,A,R East,15,13,5,4,8,12,5,5,1,2,0,0,2.5,3.2,2.8,2.4,3.3,2.75,2.16,3.47,3.73
E0,19-09-2015,Stoke,Leicester,2,2,D,2,0,H,A Marriner,11,12,4,5,7,12,3,4,1,4,0,0,2.5,3.2,2.8,2.4,3.2,2.85,2.99,3.45,2.53
E0,19-09-2015,Swansea,Everton,0,0,D,0,0,D,S Attwell,12,17,3,2,12,11,2,4,2,2,0,1,2.3,3.2,3.1,2.3,3.2,3,2.21,3.45,3.61
E0,20-09-2015,Liverpool,Norwich,1,1,D,0,0,D,A Taylor,23,7,7,2,4,13,6,2,1,2,0,0,1.67,3.8,5.5,1.55,3.9,5.6,1.59,4.23,6.5
E0,20-09-2015,Southampton,Man United,2,3,A,1,1,D,M Clattenburg,15,10,8,3,6,13,5,5,2,0,0,0,3.2,3.2,2.4,3,3.2,2.3,3.45,3.28,2.35
E0,20-09-2015,Tottenham,Crystal Palace,1,0,H,0,0,D,M Oliver,22,12,6,4,9,11,6,5,1,2,0,0,2,3.4,3.6,1.85,3.45,4,1.94,3.78,4.15
E0,26-09-2015,Leicester,Arsenal,2,5,A,1,2,A,C Pawson,16,26,7,12,9,12,6,5,1,1,0,0,4,3.8,1.85,3.8,3.45,1.9,4.76,4.03,1.78
E0,26-09-2015,Liverpool,Aston Villa,3,2,H,1,0,H,J Moss,21,10,12,4,8,13,11,1,0,0,0,0,1.53,4.2,6.5,1.5,4,6.1,1.5,4.42,7.79
E0,26-09-2015,Man United,Sunderland,3,0,H,1,0,H,M Jones,12,9,7,4,12,17,5,2,0,3,0,0,1.22,6.5,13,1.2,5.8,13,1.22,7.7,13.75
E0,26-09-2015,Newcastle,Chelsea,2,2,D,1,0,H,M Atkinson,11,16,5,4,12,15,4,6,1,2,0,0,5.75,3.9,1.62,5.4,3.7,1.6,5.8,4.24,1.63
E0,26-09-2015,Southampton,Swansea,3,1,H,1,0,H,R East,18,11,7,4,18,14,4,3,3,1,0,0,2.05,3.25,3.6,2.2,3.2,3.2,1.85,3.71,4.79
E0,26-09-2015,Stoke,Bournemouth,2,1,H,1,0,H,L Mason,8,11,5,6,13,11,3,7,1,0,0,0,2.5,3.3,2.75,2.5,3.2,2.75,2.43,3.49,3.1
E0,26-09-2015,Tottenham,Man City,4,1,H,1,1,D,M Clattenburg,15,22,8,8,17,6,5,9,5,1,0,0,4,3.6,1.91,3.6,3.3,2,3.49,3.51,2.23
E0,26-09-2015,West Ham,Norwich,2,2,D,1,1,D,M Dean,19,16,7,7,7,17,7,5,0,0,0,0,2.25,3.25,3.1,2.1,3.3,3.3,2.25,3.49,3.45
E0,27-09-2015,Watford,Crystal Palace,0,1,A,0,0,D,A Taylor,15,16,2,3,17,22,6,4,4,4,0,0,2.5,3.2,2.8,2.5,3.2,2.75,2.61,3.38,2.93
E0,28-09-2015,West Brom,Everton,2,3,A,1,0,H,R Madley,9,12,4,4,9,8,6,4,0,3,0,0,2.8,3.25,2.45,2.85,3.2,2.4,3.02,3.36,2.55
E0,03-10-2015,Aston Villa,Stoke,0,1,A,0,0,D,M Jones,13,12,2,5,12,12,9,5,1,0,0,0,2.5,3.25,2.95,2.4,3.3,2.75,2.71,3.25,2.91
E0,03-10-2015,Bournemouth,Watford,1,1,D,1,1,D,M Oliver,12,11,6,2,8,13,5,3,1,1,0,0,2.1,3.25,3.5,2.1,3.3,3.3,2.21,3.34,3.72
E0,03-10-2015,Chelsea,Southampton,1,3,A,1,1,D,R Madley,10,13,3,5,14,14,4,6,2,5,0,0,1.83,3.6,4.5,1.7,3.6,4.7,1.79,3.9,4.89
E0,03-10-2015,Crystal Palace,West Brom,2,0,H,0,0,D,J Moss,21,7,8,2,14,13,8,3,3,3,0,0,1.8,3.4,4.5,1.8,3.5,4.2,1.83,3.64,5
E0,03-10-2015,Man City,Newcastle,6,1,H,1,1,D,K Friend,23,6,11,4,13,8,6,3,3,1,0,0,1.25,6.25,11.5,1.25,5.5,10.3,1.22,7.3,14.85
E0,03-10-2015,Norwich,Leicester,1,2,A,0,1,A,M Clattenburg,17,16,2,5,4,4,16,8,0,1,0,0,2.3,3.1,3.2,2.3,3.3,2.9,2.33,3.44,3.34
E0,03-10-2015,Sunderland,West Ham,2,2,D,2,1,H,N Swarbrick,12,20,3,6,14,11,1,8,2,4,1,0,3.1,3.2,2.3,2.9,3.3,2.3,3.03,3.55,2.45
E0,04-10-2015,Arsenal,Man United,3,0,H,3,0,H,A Taylor,12,9,5,5,8,17,3,6,1,3,0,0,2,3.5,3.75,2.1,3.3,3.3,2.01,3.81,3.84
E0,04-10-2015,Everton,Liverpool,1,1,D,1,1,D,M Atkinson,14,13,4,4,10,19,5,11,3,3,0,0,2.7,3.2,2.75,2.6,3.2,2.6,3.16,3.44,2.42
E0,04-10-2015,Swansea,Tottenham,2,2,D,2,1,H,M Dean,11,19,2,11,8,19,5,6,1,4,0,0,2.65,3.2,2.65,2.6,3.2,2.6,2.68,3.46,2.79
E0,17-10-2015,Chelsea,Aston Villa,2,0,H,1,0,H,R East,9,8,3,1,22,17,4,4,1,3,0,0,1.33,5,8.5,1.35,4.8,7.6,1.33,5.83,10.2
E0,17-10-2015,Crystal Palace,West Ham,1,3,A,1,1,D,M Clattenburg,6,24,1,4,9,11,1,9,1,3,1,0,2,3.5,3.5,1.9,3.45,3.8,1.96,3.77,4.08
E0,17-10-2015,Everton,Man United,0,3,A,0,2,A,J Moss,12,10,3,7,12,14,5,3,2,2,0,0,3,3.3,2.4,2.9,3.3,2.3,3.29,3.48,2.33
E0,17-10-2015,Man City,Bournemouth,5,1,H,4,1,H,M Dean,15,5,11,1,11,5,1,7,2,1,0,0,1.33,5.25,8,1.3,5,9,1.34,5.38,10.93
E0,17-10-2015,Southampton,Leicester,2,2,D,2,0,H,P Tierney,14,26,6,7,16,10,6,7,2,0,0,0,1.75,3.7,4.4,1.8,3.5,4.2,1.73,3.94,5.32
E0,17-10-2015,Tottenham,Liverpool,0,0,D,0,0,D,C Pawson,13,12,4,3,15,11,8,6,1,2,0,0,2.5,3.2,2.95,2.5,3.2,2.75,2.28,3.52,3.36
E0,17-10-2015,Watford,Arsenal,0,3,A,0,0,D,M Jones,8,17,1,6,11,12,3,9,2,1,0,0,5,4.1,1.6,5,3.9,1.6,6.75,4.54,1.53
E0,17-10-2015,West Brom,Sunderland,1,0,H,0,0,D,M Atkinson,8,9,1,2,12,13,1,5,2,2,0,0,2.05,3.25,3.6,1.85,3.45,4,2.15,3.35,3.91
E0,18-10-2015,Newcastle,Norwich,6,2,H,3,2,H,A Taylor,11,18,6,6,10,10,3,7,1,1,0,0,2.6,3.3,2.6,2.5,3.3,2.65,2.48,3.54,2.99
E0,19-10-2015,Swansea,Stoke,0,1,A,0,1,A,R Madley,14,9,2,2,6,14,1,2,2,2,0,0,2.05,3.2,3.75,2,3.3,3.6,1.88,3.66,4.62
E0,24-10-2015,Arsenal,Everton,2,1,H,2,1,H,L Mason,20,10,5,5,11,14,7,5,2,0,0,1,1.44,4.6,7.25,1.45,4,7,1.39,5.3,8.8
E0,24-10-2015,Aston Villa,Swansea,1,2,A,0,0,D,N Swarbrick,9,11,3,4,10,8,4,6,2,3,0,0,2.7,3.2,2.6,2.75,3.2,2.5,3.01,3.25,2.63
E0,24-10-2015,Leicester,Crystal Palace,1,0,H,0,0,D,M Dean,12,9,3,4,7,11,3,2,3,1,0,0,2.25,3.3,3.1,2.2,3.2,3.2,2.17,3.57,3.58
E0,24-10-2015,Norwich,West Brom,0,1,A,0,0,D,K Friend,16,7,3,4,11,6,13,3,1,2,0,0,2,3.3,3.7,2.1,3.3,3.3,1.98,3.74,4.03
E0,24-10-2015,Stoke,Watford,0,2,A,0,1,A,M Atkinson,12,13,1,3,10,18,11,5,3,1,0,0,2.1,3.25,3.5,2,3.3,3.6,2.1,3.49,3.89
E0,24-10-2015,West Ham,Chelsea,2,1,H,1,0,H,J Moss,12,8,5,4,10,12,7,4,1,5,0,1,3.6,3.7,2,3.8,3.45,1.9,4.21,3.86,1.91
E0,25-10-2015,Bournemouth,Tottenham,1,5,A,1,3,A,R East,11,14,3,9,8,15,4,5,0,1,0,0,3.3,3.3,2.25,3.2,3.2,2.2,3.52,3.55,2.2
E0,25-10-2015,Liverpool,Southampton,1,1,D,0,0,D,A Marriner,15,8,2,3,8,11,10,7,1,0,0,1,2.05,3.5,3.6,1.85,3.45,4,2.09,3.53,3.87
E0,25-10-2015,Man United,Man City,0,0,D,0,0,D,M Clattenburg,6,6,1,1,17,13,6,4,2,2,0,0,2.65,3.3,2.85,2.6,3.2,2.6,2.63,3.32,2.95
E0,25-10-2015,Sunderland,Newcastle,3,0,H,1,0,H,R Madley,9,21,3,8,12,10,1,10,0,2,0,1,2.55,3.3,2.65,2.3,3.3,2.9,2.63,3.38,2.91
E0,31-10-2015,Chelsea,Liverpool,1,3,A,1,1,D,M Clattenburg,8,16,2,7,9,21,1,7,1,4,0,0,2.1,3.3,3.4,2.1,3.2,3.4,2.12,3.47,3.84
E0,31-10-2015,Crystal Palace,Man United,0,0,D,0,0,D,M Jones,10,5,5,1,12,15,7,3,3,3,0,0,3.4,3.4,2.1,3.4,3.2,2.1,4.46,3.56,1.94
E0,31-10-2015,Man City,Norwich,2,1,H,0,0,D,R Madley,21,5,5,3,4,13,12,4,2,2,0,1,1.28,5.75,9,1.22,5.5,12,1.27,6.59,12.5
E0,31-10-2015,Newcastle,Stoke,0,0,D,0,0,D,R East,15,9,6,2,6,16,11,4,1,3,0,0,2.4,3.3,3,2.5,3.3,2.65,2.37,3.39,3.29
E0,31-10-2015,Swansea,Arsenal,0,3,A,0,0,D,K Friend,8,15,3,5,12,7,4,4,2,0,0,0,4.5,3.6,1.75,4.7,3.6,1.7,4.73,4.01,1.79
E0,31-10-2015,Watford,West Ham,2,0,H,1,0,H,K Stroud,20,8,5,3,16,12,7,2,3,0,0,1,2.6,3.2,2.7,2.6,3.2,2.6,2.5,3.42,3.05
E0,31-10-2015,West Brom,Leicester,2,3,A,1,0,H,A Taylor,14,13,6,5,3,11,6,4,0,2,0,0,2.6,3.3,2.6,2.65,3.3,2.5,2.97,3.38,2.58
E0,01-11-2015,Everton,Sunderland,6,2,H,2,1,H,A Marriner,15,17,8,9,6,5,6,1,3,2,0,0,1.5,4,6.5,1.5,4,6.1,1.48,4.7,7.5
E0,01-11-2015,Southampton,Bournemouth,2,0,H,2,0,H,C Pawson,11,16,2,2,5,5,4,6,0,2,1,0,1.55,4,5.75,1.55,4,5.5,1.53,4.41,7.22
E0,02-11-2015,Tottenham,Aston Villa,3,1,H,2,0,H,M Dean,17,13,6,2,6,15,4,3,0,3,0,0,1.42,4.33,7.25,1.4,4.4,7.3,1.4,5.09,9.32
E0,07-11-2015,Bournemouth,Newcastle,0,1,A,0,1,A,L Mason,20,2,5,1,9,11,16,0,2,2,0,0,2.25,3.4,3.1,2.2,3.3,3.1,2.22,3.62,3.4
E0,07-11-2015,Leicester,Watford,2,1,H,0,0,D,R East,12,8,6,4,10,10,4,2,0,1,0,0,1.85,3.6,4,1.85,3.45,4,1.93,3.71,4.34
E0,07-11-2015,Man United,West Brom,2,0,H,0,0,D,M Dean,13,4,3,0,11,10,5,1,1,3,0,1,1.33,5,8.75,1.35,4.8,7.6,1.36,5.1,11.15
E0,07-11-2015,Norwich,Swansea,1,0,H,0,0,D,M Clattenburg,9,8,5,0,12,7,5,2,1,0,0,0,2.55,3.2,2.85,2.5,3.3,2.65,2.54,3.43,2.99
E0,07-11-2015,Stoke,Chelsea,1,0,H,0,0,D,A Taylor,8,19,2,4,13,10,1,9,3,1,0,0,3.6,3.25,2.05,3.3,3.3,2.1,4.53,3.66,1.9
E0,07-11-2015,Sunderland,Southampton,0,1,A,0,0,D,M Jones,9,11,3,4,3,7,10,11,1,3,0,0,4.75,3.6,1.75,4,3.45,1.85,4.7,4,1.79
E0,07-11-2015,West Ham,Everton,1,1,D,1,1,D,P Tierney,16,13,5,4,11,12,3,5,1,2,0,0,2.55,3.3,2.7,2.5,3.3,2.65,2.45,3.59,2.99
E0,08-11-2015,Arsenal,Tottenham,1,1,D,0,1,A,M Atkinson,10,14,4,4,12,17,7,6,0,1,0,0,1.72,3.8,4.4,1.6,3.9,5,1.8,3.96,4.72
E0,08-11-2015,Aston Villa,Man City,0,0,D,0,0,D,C Pawson,3,13,0,3,7,7,3,8,1,1,0,0,7,4.33,1.44,6.1,4,1.5,8.55,5.05,1.42
